smiles,template,compound_set,hit1,hit2,hit3
c1cc2cc(-c3cnoc3)ccc2[nH]1,z0496a,knitwork_green_site_impure,z0136a,z0496a,
CC(C)(C)C(CO)NC(=O)Nc1cccc2c1OCCC2,z0211a,knitwork_green_site_impure,z0211a,z0991a,
C#CCC(CO)NC(=O)Nc1cccc2c1OCCC2,z0211a,knitwork_green_site_impure,z0211a,z0991a,
Nc1cc(C(=O)O)[nH]c1-c1ccccn1,d0472b,knitwork_green_site_impure,d0472b,z0384a,
COc1ccc2c(c1)C(c1ccccc1)CCN2,z0904a,knitwork_green_site_impure,z0904a,d0472b,
CCOCCOCC(O)CNC(=O)Nc1cccc2c1OCCC2,z0211a,knitwork_green_site_impure,z0211a,z0991a,
c1c[nH]c(-c2ccns2)c1,z0653a,knitwork_green_site_impure,d0472b,z0653a,
O=C(OCCc1ccnc2ccccc12)c1cscn1,z0496a,knitwork_green_site_impure,z0496a,z1040a,
c1c[nH]c(-c2ccno2)c1,z0653a,knitwork_green_site_impure,d0472b,z0653a,
c1c[nH]c(-c2cscn2)c1,z0653a,knitwork_green_site_impure,d0472b,z0653a,
CC(C)COCC(O)CNC(=O)Nc1cccnc1,z0637a,knitwork_green_site_impure,z0211a,z0637a,
CCOCCOCC(O)CNC(=O)C(=O)Nc1cccnc1,z0637a,knitwork_green_site_impure,z0211a,z0637a,
O=C(O)c1cccn1-c1ccccn1,d0472b,knitwork_green_site_impure,d0472b,z0653a,
O=C(O)c1cccn1-c1cccnc1,d0472b,knitwork_green_site_impure,d0472b,z0653a,
COC(=O)C1CC(=O)NC1c1ccccn1,z0215a,knitwork_green_site_impure,z0215a,z1018a,
COC(=O)C1CC(=O)NC1c1ccccn1,z1018a,knitwork_green_site_impure,z0215a,z1018a,
O=C1NCCC1c1cn[nH]c1,z0215a,knitwork_green_site_impure,z0215a,z1018a,
O=C1C(NS(=O)(=O)c2cnsc2)CCN1CCF,z0386a,knitwork_green_site_impure,z0386a,z1018a,
O=C1C(NS(=O)(=O)c2cscn2)CCN1CCF,z0386a,knitwork_green_site_impure,z0386a,z1018a,
CC(NCCc1cn(C)cn1)c1csc2ccccc12,z0521a,knitwork_green_site_impure,z0521a,3vws-b,
CC(C#N)N(C)S(=O)(=O)c1cccnc1,z0628a,knitwork_green_site_impure,d0472b,z0628a,
CCS(=O)(=O)Cc1ccncc1,z0628a,knitwork_green_site_impure,d0472b,z0628a,
COC(=O)CC(C)(C)c1ccccn1,d0472b,knitwork_green_site_impure,d0472b,z0628a,
CCOC(=O)c1nc2c(s1)CCCC2,z0496a,knitwork_green_site_impure,z0496a,z0628a,
c1ccc2c(c1)CCCN2Cc1cn2c(n1)CCCCC2,d0378a,knitwork_green_site_impure,d0378a,z0165a,
CC(NC(C)c1cccc2ccccc12)c1ccc(F)cn1,z0521a,knitwork_green_site_impure,z0521a,3vws-b,
c1ccc2c(c1)CCCN2Cc1cn2c(n1)CCCCC2,z0165a,knitwork_green_site_impure,d0378a,z0165a,
CCOC(=O)c1nc2c(s1)C1CC1C2,z0496a,knitwork_green_site_impure,z0496a,z0628a,
CC(NC(C)c1cccc2ccccc12)c1ccc(F)cn1,3vws-b,knitwork_green_site_impure,z0521a,3vws-b,
CCCCC(=O)OC(C)c1ccncc1,z0628a,knitwork_green_site_impure,d0472b,z0628a,
CCOC(=O)c1ccnc2c1CCC2,z0496a,knitwork_green_site_impure,z0496a,z0628a,
COc1cccc2c1CCCN2Cc1cnc2n1CCC2,d0378a,knitwork_green_site_impure,d0378a,z0165a,
CCOC(=O)c1cncc2c1CCC2,z0496a,knitwork_green_site_impure,z0496a,z0628a,
COc1cccc2c1N(Cc1cnc3n1CCC3)CCC2,d0378a,knitwork_green_site_impure,d0378a,z0165a,
COc1cccc2c1N(Cc1cn3c(n1)CCCCC3)CCC2,d0378a,knitwork_green_site_impure,d0378a,z0165a,
Cc1ccc2c(c1)CCCN2Cc1cn2c(n1)CCCCC2,d0378a,knitwork_green_site_impure,d0378a,z0165a,
Cc1cccc2c1CCCN2Cc1cnc2n1CCC2,d0378a,knitwork_green_site_impure,d0378a,z0165a,
Cc1cccc2c1CCCN2Cc1cnc2n1CCC2,z0165a,knitwork_green_site_impure,d0378a,z0165a,
CC(NCCC1COCCO1)c1coc2ccccc12,3vws-b,knitwork_green_site_impure,z0521a,3vws-b,
CC(=O)C(=O)Cc1ccncc1,z0628a,knitwork_green_site_impure,d0472b,z0628a,
CCC(C)(CNc1ccccn1)OC,z0384a,knitwork_green_site_impure,z0384a,z0637a,
CCC(C)(CNc1ccccn1)OC,z0637a,knitwork_green_site_impure,z0384a,z0637a,
C=C(C)C(=O)Nc1ccccn1,d0472b,knitwork_green_site_impure,d0472b,z0384a,
CC(CC(=O)Nc1c[nH]nc1-c1nccs1)N1CCCCC1=O,z0215a,knitwork_green_site_impure,z0215a,z1018a,
CC(CC(=O)Nc1c[nH]nc1-c1nccs1)N1CCCCC1=O,z1018a,knitwork_green_site_impure,z0215a,z1018a,
CC(C)CCOCCNc1ccncc1,z0384a,knitwork_green_site_impure,z0384a,z0637a,
CC(C)CCOCCNc1ccncc1,z0637a,knitwork_green_site_impure,z0384a,z0637a,
O=S(=O)(c1ccccn1)C(F)F,d0472b,knitwork_green_site_impure,d0472b,z0628a,
O=S(=O)(c1ccccn1)C(F)F,z0628a,knitwork_green_site_impure,d0472b,z0628a,
CCOC(C)(C)CNc1ccccn1,z0384a,knitwork_green_site_impure,z0384a,z0637a,
CCOC(C)(C)CNc1ccccn1,z0637a,knitwork_green_site_impure,z0384a,z0637a,
O=C(CC(=O)C(F)(F)F)c1ccccn1,d0472b,knitwork_green_site_impure,d0472b,z0628a,
Cc1c(COC(=O)c2ccn3ncnc3c2)oc2ccccc12,z0521a,knitwork_green_site_impure,z0521a,3vws-b,
CC(O)(CNC(=O)Nc1ccc2ccsc2c1)c1ccsc1,z0211a,knitwork_green_site_impure,z0211a,3vws-b,
CC(O)(CNC(=O)Nc1cccc2occc12)c1ccsc1,z0211a,knitwork_green_site_impure,z0211a,3vws-b,
c1cc(-c2cscn2)sn1,z0496a,knitwork_green_site_impure,z0384a,z0496a,
c1cc(-c2cscn2)no1,z0496a,knitwork_green_site_impure,z0384a,z0496a,
Cc1oc2ccccc2c1C(=O)OCc1ccn2ncnc2c1,z0521a,knitwork_green_site_impure,z0521a,3vws-b,
Cc1oc2ccccc2c1C(=O)OCc1ccn2ncnc2c1,3vws-b,knitwork_green_site_impure,z0521a,3vws-b,
c1csc(-c2ccc3c(n2)CCC3)n1,z0496a,knitwork_green_site_impure,z0384a,z0496a,
Fc1ccc2c(c1)N(Cc1cnc[nH]1)CCC2,d0378a,knitwork_green_site_impure,d0378a,z0165a,
c1nc(-c2cncs2)cs1,z0496a,knitwork_green_site_impure,z0384a,z0496a,
c1nc(-c2cnoc2)cs1,z0496a,knitwork_green_site_impure,z0384a,z0496a,
c1cc(-c2cscn2)on1,z0496a,knitwork_green_site_impure,z0384a,z0496a,
c1ccc(-c2nnc(N3CCNc4ccccc4C3)s2)nc1,z0364a,knitwork_green_site_impure,z0364a,z0637a,
CC(C)(C(=O)Nc1nnc(-c2ccccn2)s1)c1cc[nH]n1,z0628a,knitwork_green_site_impure,d0472b,z0628a,
c1cnn(-c2ccc3c(c2)CCCN3)c1,z0364a,knitwork_green_site_impure,z0215a,z0364a,
CC(O)(CNC(=O)Nc1ccc2ccsc2c1)c1cccs1,z0211a,knitwork_green_site_impure,z0211a,3vws-b,
COc1ccc2c(c1)C(c1ccncc1)CCN2,z0364a,knitwork_green_site_impure,z0215a,z0364a,
O=S(=O)(Nc1cccnc1C1CC1)c1cccc2nsnc12,z0221a,knitwork_green_site_impure,z0221a,z0521a,
O=C(Cc1cc2ccccc2o1)NCc1ccc2ccoc2c1,3vws-b,knitwork_green_site_impure,3vws-b,3vws-a,
O=C(Cc1cc2ccccc2o1)NCc1ccc2ccoc2c1,3vws-a,knitwork_green_site_impure,3vws-b,3vws-a,
CC(C)S(=N)(=O)NCCCn1cccn1,z1018a,knitwork_green_site_impure,z0215a,z1018a,
CC(C)S(=N)(=O)NCCn1cccn1,z0215a,knitwork_green_site_impure,z0215a,z1018a,
O=C(Nc1nnc(-c2ccccn2)s1)c1cnc2ncnn2c1,z0521a,knitwork_green_site_impure,z0521a,z0637a,
O=C(Nc1nnc(-c2ccccn2)s1)c1cnc2ncnn2c1,z0637a,knitwork_green_site_impure,z0521a,z0637a,
O=C(Cn1ccc2ccccc21)Nc1ccc2ccoc2c1,3vws-b,knitwork_green_site_impure,3vws-b,3vws-a,
O=C(Cn1ccc2ccccc21)Nc1ccc2ccoc2c1,3vws-a,knitwork_green_site_impure,3vws-b,3vws-a,
O=C1NC(=O)C(c2ccns2)N1,z0519a,knitwork_green_site_impure,z0519a,z0637a,
CC(O)CNC(=O)Nc1cccc2ccccc12,z0041a,knitwork_green_site_impure,z0041a,z0211a,
CC(O)CNC(=O)Nc1cccc2ccccc12,z0211a,knitwork_green_site_impure,z0041a,z0211a,
CC(O)CNC(=O)Nc1cccc2ccsc12,z0041a,knitwork_green_site_impure,z0041a,z0211a,
CC(Cn1cccn1)NS(=N)(=O)C(C)C,z0215a,knitwork_green_site_impure,z0215a,z1018a,
CC(O)CNC(=O)Nc1cccc2ccsc12,z0211a,knitwork_green_site_impure,z0041a,z0211a,
CC(Cn1cccn1)NS(=N)(=O)C(C)C,z1018a,knitwork_green_site_impure,z0215a,z1018a,
CC(NCC1(c2ccccc2)NC(=O)NC1=O)c1ccon1,z0519a,knitwork_green_site_impure,z0519a,z0637a,
CCC(S)C(=O)NC(C)Cn1cccn1,z1018a,knitwork_green_site_impure,z0215a,z1018a,
CCC(C)n1nc(-c2ccncc2)nc1-c1ccc2ncnn2c1,z0521a,knitwork_green_site_impure,z0521a,z0637a,
CCC(C)n1nc(-c2ccncc2)nc1-c1ccc2ncnn2c1,z0637a,knitwork_green_site_impure,z0521a,z0637a,
c1cc(-c2nccs2)c2ncnn2c1,z0496a,knitwork_green_site_impure,z0496a,z0521a,
CC(O)C(NC(=O)Nc1ccc2occc2c1)c1ccccc1,z0041a,knitwork_green_site_impure,z0041a,z0211a,
O=C1NC(=O)N(c2cccc3ccccc23)C(=O)C1=CNC(Cc1c[nH]c2ccccc12)C(=O)O,z0136a,knitwork_green_site_impure,z0136a,3vws-b,
CC(NC(=O)Cc1c[nH]c2ccccc12)c1cccc2ccccc12,z0136a,knitwork_green_site_impure,z0136a,3vws-b,
O=C(Cc1c[nH]c2ccccc12)NCCn1ccc2ccccc21,z0136a,knitwork_green_site_impure,z0136a,3vws-b,
c1ccc(-c2nc(-c3ccc4ncnn4c3)n(C3CC3)n2)nc1,z0521a,knitwork_green_site_impure,z0521a,z0637a,
c1ccc(-c2nc(-c3ccc4ncnn4c3)n(C3CC3)n2)nc1,z0637a,knitwork_green_site_impure,z0521a,z0637a,
CC(O)(CNC(=O)Nc1cccc2ccccc12)c1ccco1,z0041a,knitwork_green_site_impure,z0041a,z0211a,
CC(O)(CNC(=O)Nc1cccc2ccccc12)c1ccco1,z0211a,knitwork_green_site_impure,z0041a,z0211a,
CC(O)(CNC(=O)Nc1cccc2ccsc12)c1ccco1,z0041a,knitwork_green_site_impure,z0041a,z0211a,
C=C1C(=O)CCC1c1ccccn1,z0215a,knitwork_green_site_impure,z0215a,z1018a,
CC(O)(CNC(=O)Nc1cccc2ccsc12)c1ccco1,z0211a,knitwork_green_site_impure,z0041a,z0211a,
O=C1CCC1c1ccccn1,z0215a,knitwork_green_site_impure,z0215a,z1018a,
O=C1CCC=C1c1ccccn1,z0215a,knitwork_green_site_impure,z0215a,z1018a,
O=C(NC1CCN(c2ccccn2)C1)c1ccc2ncnn2c1,z0521a,knitwork_green_site_impure,z0521a,z0637a,
CC(CNC(=O)Nc1cnc2c(c1)CCC2)Oc1ccccc1,z0653a,knitwork_green_site_impure,z0211a,z0653a,
CCN(Cc1c[nH]c(C(=O)OC)c1)Cc1cc2ccccc2o1,3vws-b,knitwork_green_site_impure,d0472b,3vws-b,
O=C1CCCC=C1c1ccccn1,z0215a,knitwork_green_site_impure,z0215a,z1018a,
O=C1CCCC1c1ccccn1,z0215a,knitwork_green_site_impure,z0215a,z1018a,
O=C1CCC1c1cccnc1,z0215a,knitwork_green_site_impure,z0215a,z1018a,
O=C1CCC1c1cccnc1,z1018a,knitwork_green_site_impure,z0215a,z1018a,
O=C1CCCCC1c1ccccn1,z0215a,knitwork_green_site_impure,z0215a,z1018a,
O=C(NCC(O)CN1CCc2ccccc2C1)Nc1cccc2ccccc12,z0041a,knitwork_green_site_impure,z0041a,z0211a,
CC(CNC(=O)Nc1ccc2c(c1)CCCN2)S(N)(=O)=O,z0904a,knitwork_green_site_impure,z0904a,z0211a,
CC(CNC(=O)Nc1ccc2c(c1)CCCN2)S(N)(=O)=O,z0211a,knitwork_green_site_impure,z0904a,z0211a,
O=C(NCC(O)CN1CCc2ccccc2C1)Nc1cccc2ccccc12,z0211a,knitwork_green_site_impure,z0041a,z0211a,
O=C(O)c1cccn1-c1cccnc1,d0472b,knitwork_green_site_impure,d0472b,z0637a,
Cn1cc(C=NNC(=O)COc2cccc3ccccc23)c2ccccc21,z0136a,knitwork_green_site_impure,z0136a,3vws-b,
CC(O)(CNC(=O)Nc1ccc2sccc2c1)C1CCCOC1,z0041a,knitwork_green_site_impure,z0041a,z0211a,
CC(O)(CNC(=O)Nc1ccc2sccc2c1)C1CCCOC1,z0211a,knitwork_green_site_impure,z0041a,z0211a,
CC(O)CNC(=O)Nc1cccc2cc[nH]c12,z0041a,knitwork_green_site_impure,z0041a,z0211a,
CC(O)CNC(=O)Nc1cccc2cc[nH]c12,z0211a,knitwork_green_site_impure,z0041a,z0211a,
CC(NC(=O)Cn1ccc2ccccc21)c1ccn(C)c1,3vws-b,knitwork_green_site_impure,d0472b,3vws-b,
CC(C)(C(=O)NCCC12CCC(CC1)OC2)c1ccc(F)cn1,z0215a,knitwork_green_site_impure,z0215a,z1018a,
O=C(O)c1cc(Cl)cn1-c1cccnc1,d0472b,knitwork_green_site_impure,d0472b,z0637a,
CC(CNC(=O)Nc1cccc2cc[nH]c12)Oc1ccc(Cl)cc1,z0041a,knitwork_green_site_impure,z0041a,z0211a,
CC(CNC(=O)Nc1cccc2cc[nH]c12)Oc1ccc(Cl)cc1,z0211a,knitwork_green_site_impure,z0041a,z0211a,
CC(O)(CNC(=O)Nc1cccc2cc[nH]c12)c1ccco1,z0041a,knitwork_green_site_impure,z0041a,z0211a,
CC(O)(CNC(=O)Nc1cccc2cc[nH]c12)c1ccco1,z0211a,knitwork_green_site_impure,z0041a,z0211a,
C1=CC2CC(Nc3nnc(-c4ccccn4)s3)(C1)CO2,z0215a,knitwork_green_site_impure,z0215a,z1018a,
O=C(NCC(O)Cn1ccnn1)Nc1ccc2cc[nH]c2c1,z0041a,knitwork_green_site_impure,z0041a,z0211a,
O=C(NCC(O)Cn1ccnn1)Nc1ccc2cc[nH]c2c1,z0211a,knitwork_green_site_impure,z0041a,z0211a,
CC(C)C(O)CNC(=O)NCc1cccc2c1CCCN2,z0211a,knitwork_green_site_impure,z0904a,z0211a,
COc1cccc2c(C(=O)NCc3c[nH]cn3)coc12,3vws-b,knitwork_green_site_impure,d0378a,3vws-b,
CN(CCNC(=O)C1CC1c1c[nH]cn1)C(=O)c1cc2ccccc2o1,3vws-b,knitwork_green_site_impure,d0378a,3vws-b,
O=S(=O)(NCCc1cc2ccccc2o1)c1c[nH]cn1,3vws-b,knitwork_green_site_impure,d0378a,3vws-b,
CC(NC(=O)c1cnc[nH]1)c1cc2cc(Cl)ccc2o1,3vws-b,knitwork_green_site_impure,d0378a,3vws-b,
c1cc(-c2ccncc2)c2ccoc2c1,z0221a,knitwork_green_site_impure,z0041a,z0221a,
Cc1c(C(C)NC(=O)C(O)Cc2c[nH]cn2)oc2ccccc12,3vws-b,knitwork_green_site_impure,d0378a,3vws-b,
Cc1c(CNC(=O)C(C)Cc2cnc[nH]2)oc2ccccc12,3vws-b,knitwork_green_site_impure,d0378a,3vws-b,
CC(NC(=O)c1cnc[nH]1)c1coc2ccccc12,3vws-b,knitwork_green_site_impure,d0378a,3vws-b,
O=C(CCc1c[nH]cn1)NCc1cccc2occc12,3vws-b,knitwork_green_site_impure,d0378a,3vws-b,
O=C(O)c1oc2ccccc2c1CNS(=O)(=O)c1c[nH]cn1,3vws-b,knitwork_green_site_impure,d0378a,3vws-b,
Fc1ccc2occ(-c3nc(-c4c[nH]cn4)no3)c2c1,3vws-b,knitwork_green_site_impure,d0378a,3vws-b,
N#Cc1cc(C(=O)NCC(O)c2cc3ccccc3s2)c[nH]1,3vws-b,knitwork_green_site_impure,d0472b,3vws-b,
CCC(CC)(CO)CNC(=O)Nc1ccc2c(c1)CCCN2,z0211a,knitwork_green_site_impure,z0904a,z0211a,
O=C(Nc1cccnc1C1CC1)c1cn[nH]c1,z0215a,knitwork_green_site_impure,z0215a,z0637a,
O=C(Nc1cccnc1C1CC1)c1cn[nH]c1,z0637a,knitwork_green_site_impure,z0215a,z0637a,
c1ccc2c(-n3cccn3)nccc2c1,z0496a,knitwork_green_site_impure,z0111a,z0496a,
N#Cc1cc(C(=O)NCCc2cc3ccccc3s2)c[nH]1,3vws-b,knitwork_green_site_impure,d0472b,3vws-b,
COCC(C)(O)CNC(=O)Nc1ccc2c(c1)CCCN2,z0904a,knitwork_green_site_impure,z0904a,z0211a,
COCC(C)(O)CNC(=O)Nc1ccc2c(c1)CCCN2,z0211a,knitwork_green_site_impure,z0904a,z0211a,
c1ccc2c(-c3nccs3)nccc2c1,z0496a,knitwork_green_site_impure,z0111a,z0496a,
O=C1CCC(c2cccc3ccccc23)N1,z1018a,knitwork_green_site_impure,z1018a,3vws-b,
c1cnn(-c2ccncc2)c1,z0215a,knitwork_green_site_impure,z0215a,z0496a,
c1cnn(-c2ccncc2)c1,z0496a,knitwork_green_site_impure,z0215a,z0496a,
CC(O)CNC(=O)Nc1cccc2cccnc12,z0881a,knitwork_green_site_impure,z0211a,z0881a,
CC(O)(CNC(=O)Nc1ccc2scnc2c1)C1CC1,z0881a,knitwork_green_site_impure,z0211a,z0881a,
c1cc(-c2ccncc2)c2cc[nH]c2c1,z0221a,knitwork_green_site_impure,z0041a,z0221a,
CCNCCc1cscn1,z0521a,knitwork_green_site_impure,z0386a,z0521a,
c1cc2cc(-c3cscn3)ccc2cn1,z0496a,knitwork_green_site_impure,z0111a,z0496a,
O=C(Nc1cccc2ncccc12)c1ncco1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C(Nc1cccc2ncccc12)c1ccccn1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C(Nc1cccc2ncccc12)c1cocn1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
Cc1ccc(NC(=O)c2nccs2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
Cc1ccc(NC(=O)c2cncs2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
Cc1ccc(NC(=O)c2ccns2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
Cc1ccc(NC(=O)c2ccccn2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
Cc1ccc2cccc(OCC(=O)NC(C)c3cc4ccccc4o3)c2n1,z1040a,knitwork_green_site_impure,z1040a,3vws-b,
Cc1ccc(NC(=O)c2cnco2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
Cc1ccc(NC(=O)c2ccon2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C(NCC(O)Cn1cccn1)NC1CCCc2cccnc21,z0215a,knitwork_green_site_impure,z0211a,z0215a,
Cc1ccc(NC(=O)c2cccnc2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
Cc1ccc(NC(=O)c2cocn2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C1CSC(=S)N1c1cccnc1,d0472b,knitwork_green_site_impure,d0472b,z1018a,
O=C(Nc1ccc(Cl)c2ncccc12)c1cnco1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C1CC=NN1c1ccncc1,d0472b,knitwork_green_site_impure,d0472b,z1018a,
CCC(S)C(=O)NCCc1ccncc1,z1018a,knitwork_green_site_impure,z0215a,z1018a,
O=C1CC=NN1c1cccnc1,d0472b,knitwork_green_site_impure,d0472b,z1018a,
COc1ccc(NC(=O)c2cscn2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C1CC=NN1c1ccccn1,d0472b,knitwork_green_site_impure,d0472b,z1018a,
Cc1cc(CNC(=O)COc2cccc3ccccc23)c2ccccc2n1,z1040a,knitwork_green_site_impure,z1040a,3vws-b,
COc1ccc(NC(=O)c2ccccn2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
CC(S)C(=O)NCCc1cccnc1,z0215a,knitwork_green_site_impure,z0215a,z1018a,
O=C(Nc1c(Br)ccc2ncccc12)c1cscn1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C(Nc1c(Br)ccc2ncccc12)c1cncs1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C(Nc1c(Br)ccc2ncccc12)c1ccccn1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
COc1ccc2ncccc2c1NC(=O)c1cncs1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
COc1ccc2ncccc2c1NC(=O)c1ccccn1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
CCOC(=O)c1cn2nc(-c3cccnc3)nc2nc1C,z0386a,knitwork_green_site_impure,z0386a,z0521a,
COc1ccc2ncccc2c1NC(=O)c1ccns1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
COC(=O)COc1ccc(NC(=O)c2ccccn2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
COC(=O)COc1ccc(NC(=O)c2cscn2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
CCN(CC)c1ncc(C#N)n1-c1cc[nH]n1,z0521a,knitwork_green_site_impure,z0521a,z0936a,
COC(=O)COc1ccc(NC(=O)c2cccnc2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
CCN(CC)c1ncc(C#N)n1-c1cc[nH]n1,z0936a,knitwork_green_site_impure,z0521a,z0936a,
O=C(Nc1ccc(OC(F)F)c2ncccc12)c1ncco1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C(Nc1ccc(OC(F)F)c2ncccc12)c1ccccn1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C(Nc1ccc(Br)c2ncccc12)c1ccccn1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C(Nc1ccc(Br)c2ncccc12)c1cccnc1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C(Nc1ccc(N2CCCCC2)c2ncccc12)c1ncco1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C(Nc1ccc(N2CCCCC2)c2ncccc12)c1cccnc1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C(Nc1ccc(N2CCCCC2)c2ncccc12)c1ccccn1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
Cc1ccc(NC(=O)c2ccncc2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
CCC(C)C(CNc1ccc2ccccc2n1)OC,z0384a,knitwork_green_site_impure,z0384a,z1040a,
CCC(C)C(CNc1ccc2ccccc2n1)OC,z1040a,knitwork_green_site_impure,z0384a,z1040a,
O=C(Nc1ccc(Cl)c2ncccc12)c1ccncc1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
COc1ccc(NC(=O)c2ccncc2)c2cccnc12,z0221a,knitwork_green_site_impure,z0221a,z1040a,
O=C(Nc1ccc(N2CCCCC2)c2ncccc12)c1ccncc1,z0221a,knitwork_green_site_impure,z0221a,z1040a,
CC(COC(F)(F)F)Nc1ccc2ccccc2n1,z0384a,knitwork_green_site_impure,z0384a,z1040a,
CC(COC(F)(F)F)Nc1ccc2ccccc2n1,z1040a,knitwork_green_site_impure,z0384a,z1040a,
CCC(CNC(=O)c1coc2ccc(C)cc12)n1cccn1,z0637a,knitwork_green_site_impure,z0637a,3vws-b,
CCNCCN1CCCCc2ccccc21,z0165a,knitwork_green_site_impure,z0165a,z0521a,
c1cc(-c2cscn2)sn1,z0496a,knitwork_green_site_impure,z0384a,z0496a,
c1cc(-c2cscn2)no1,z0496a,knitwork_green_site_impure,z0384a,z0496a,
c1csc(-c2ccc3c(n2)CCC3)n1,z0496a,knitwork_green_site_impure,z0384a,z0496a,
c1nc(-c2cncs2)cs1,z0496a,knitwork_green_site_impure,z0384a,z0496a,
c1nc(-c2cnoc2)cs1,z0496a,knitwork_green_site_impure,z0384a,z0496a,
c1cc(-c2cscn2)on1,z0496a,knitwork_green_site_impure,z0384a,z0496a,
O=C1COc2c1cccc2-c1csc(C(F)(F)F)n1,z0496a,knitwork_green_site_impure,z0496a,z0922a,
O=C1COc2c1cccc2-c1csc(C(F)(F)F)n1,z0922a,knitwork_green_site_impure,z0496a,z0922a,
CCNC(C)c1nc2c(s1)CCC2,z0521a,knitwork_green_site_impure,z0200a,z0521a,
CC(O)CNC(=O)Nc1nc2c(s1)CCC2,z0211a,knitwork_green_site_impure,z0211a,z0386a,
Cc1nc(-c2cccc3c2OCC3=O)cs1,z0496a,knitwork_green_site_impure,z0496a,z0922a,
Cc1nc(-c2cccc3c2OCC3=O)cs1,z0922a,knitwork_green_site_impure,z0496a,z0922a,
c1cncc(-c2cc3ccccc3[nH]2)c1,z0386a,knitwork_green_site_impure,z0041a,z0386a,
c1cc(-c2ccncc2)c2cc[nH]c2c1,z0221a,knitwork_green_site_impure,z0041a,z0221a,
O=C1CCC(CCNC(=O)C2CC(=O)c3ccccc3O2)N1,z0922a,knitwork_green_site_impure,z0922a,z1018a,
O=C(CN1CCCC1=O)OCCN1C(=O)COc2ccccc21,z1018a,knitwork_green_site_impure,z0922a,z1018a,
c1ccc(-c2cc3ccccc3[nH]2)nc1,z0386a,knitwork_green_site_impure,z0041a,z0386a,
c1nc2ccc(NCc3ccc4occc4c3)cn2n1,3vws-a,knitwork_green_site_impure,z0521a,3vws-a,
O=C(CC(=O)C(F)(F)F)c1cc2ccccc2o1,z0628a,knitwork_green_site_impure,z0628a,3vws-a,
CC(OS(=O)(=O)C(F)(F)F)c1cc2ccccc2o1,z0628a,knitwork_green_site_impure,z0628a,3vws-a,
c1cnn(-c2nccs2)c1,z0215a,knitwork_green_site_impure,z0215a,z0637a,
c1cnn(-c2nccs2)c1,z0637a,knitwork_green_site_impure,z0215a,z0637a,
O=C(O)C(Cc1c[nH]cn1)NS(=O)(=O)c1cccc2ccoc12,3vws-a,knitwork_green_site_impure,d0378a,3vws-a,
O=C(CN1C(=O)NC2(CCc3ccccc32)C1=O)NCCSc1ccccc1,z0903a,knitwork_green_site_impure,d0472b,z0903a,
c1ccc(N2CCOc3ccccc3C2)nc1,z0581a,knitwork_green_site_impure,d0472b,z0581a,
c1cc(-c2cscn2)c2ncoc2c1,z0496a,knitwork_green_site_impure,z0496a,z0881a,
O=C(O)c1cnc(C=Cc2ccnc3ccccc23)s1,z0496a,knitwork_green_site_impure,z0496a,z0881a,
COc1ccc2c(CC(=O)Nc3cccc4ncccc34)coc2c1,z0881a,knitwork_green_site_impure,z0881a,3vws-b,
O=C1CCCCC1c1coc2ccccc12,z1018a,knitwork_green_site_impure,z1018a,3vws-b,
CC(NCc1cnsc1)c1coc2ccccc12,z0215a,knitwork_green_site_impure,z0215a,3vws-b,
