smiles,hit0,hit1
[H]c1c([H])c(F)c([H])c([S@](=O)(=NN2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N([H])c2c(C([H])([H])[H])nn(C([H])([H])[H])c2C([H])([H])[H])c1[H],d0253a,d0503a
[H]c1c([H])c(C([H])([H])[H])c(N=[S@@](=O)(c2c([H])c([H])c([H])c(F)c2[H])N([H])c2c(C([H])([H])[H])nn(C([H])([H])[H])c2C([H])([H])[H])c(S(=O)(=O)N([H])C([H])([H])[H])c1[H],d0253a,d0567a
[H]O[C@@]1([H])C([H])([H])c2c(F)c([H])c([H])c([H])c2[C@]1(N([H])Oc1nc([H])nc([H])c1Cl)N([H])c1c(C([H])([H])[H])nn(C([H])([H])[H])c1C([H])([H])[H],d0253a,d0587a
[H]c1c([H])c(F)c([H])c([S@](=O)(=Nn2c([H])nc3c([H])c([H])c([H])c([H])c32)N([H])c2c(C([H])([H])[H])nn(C([H])([H])[H])c2C([H])([H])[H])c1[H],d0253a,d0693a
[H]Nc1c(C([H])([H])[H])nn(C([H])([H])[H])c1C([H])([H])[H],d0253a,d0749a
[H]c1c([H])c(F)c([H])c([S@]2(=O)=C(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[C@]([H])(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c3nn(C([H])([H])[H])c(C([H])([H])[H])c3N2[H])c1[H],d0253a,d0771a
[H]Oc1c(N([H])c2c(C([H])([H])[H])nn(C([H])([H])[H])c2C([H])([H])[H])c(N(c2c([H])c([H])c([H])c([H])c2[H])N([H])[H])c2c([H])c([H])c([H])c(F)c2c1[H],d0253a,d1149a
[H]c1nc(C([H])([H])[H])c([H])c([H])c1Cc1c([H])c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],d0253a,d1212a
[H]OC(=O)C([H])([H])c1c([H])c(-c2sc(C([H])([H])N=[S@@](=O)(c3c([H])c([H])c([H])c(F)c3[H])N([H])c3c(C([H])([H])[H])nn(C([H])([H])[H])c3C([H])([H])[H])c([H])c2[H])c([H])c(C([H])([H])C(=O)O[H])c1[H],d0253a,5hmx-a
[H]OC(=O)C([H])([H])c1c([H])c(-c2c([H])c([H])c([H])c(N=[S@@](=O)(c3c([H])c([H])c([H])c(F)c3[H])N([H])c3c(C([H])([H])[H])nn(C([H])([H])[H])c3C([H])([H])[H])c2[H])c([H])c(C([H])([H])C(=O)O[H])c1[H],d0253a,5hmw-a
[H]c1c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c(F)c([H])c1C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])S1(=O)=O,d0258a,d0153b
[H]c1c([H])c(F)c([H])c(C([H])([H])N2C([H])([H])C([H])([H])[C@@]3(N([H])[C@]([H])(N([H])[H])SC3([H])[H])S2(=O)=O)c1[H],d0258a,d0162a
[H]C1OC([H])C2C(F)[C@@H](C([H])([H])N([H])S(=O)(=O)C([H])([H])C([H])([H])[H])C([H])[C@@H]2O1,d0258a,d0174a
[H]c1c([H])c(F)c([H])c(C(=O)[C@]2(F)C([H])([H])[C@]([H])(F)C([H])([H])S2(=O)=O)c1[H],d0258a,d0176a
[H]c1c([H])c(F)c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])[C@@]23C([H])([H])[C@]([H])(S(=O)(=O)N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[C@]3([H])F)c1[H],d0258a,d0210a
[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])S2(=O)=O)c([H])c1F)(C([H])([H])[H])C([H])([H])[H],d0258a,d0248a
[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])S2(=O)=O)c([H])c(F)c1F,d0258a,d0279a
[H]c1c([H])c(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])c(F)c([H])c1C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])S1(=O)=O,d0258a,d0283a
[H]c1c([H])c(F)c([H])c(C(=O)N2C([H])([H])C([H])([H])[C@@]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])S2(=O)=O)c1[H],d0258a,d0376a
[H]c1n[nH]c([H])c1ON([H])c1c([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])S2(=O)=O)c([H])c1F,d0258a,d0414a
[H]O[C@@](O)(c1c([H])c([H])c([H])c(F)c1[H])N1C([H])([H])C([H])([H])C([H])([H])[S@@]1(=O)=NC([H])([H])[H],d0258a,d0503a
[H]c1c(F)c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c(F)c1C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])S1(=O)=O,d0258a,d0567a
[H]C1([H])N(C([H])([H])[C@]2(C([H])([H])[H])C([H])([H])[C@@]([H])(F)C([H])([H])[C@]([H])(Cl)C2([H])[H])S(=O)(=O)C([H])([H])C1([H])[H],d0258a,d0587a
[H]N1C([H])([H])[C@@]2(C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])S3(=O)=O)C2([H])[H])[C@@]([H])(F)C1([H])[H],d0258a,d0615a
[H]c1c([H])c(OC([H])([H])[H])c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])([H])S2(=O)=O)c1[H],d0258a,d0644a
[H]c1c([H])c(F)c([H])c([C@@]([H])(N2C([H])([H])C([H])([H])C([H])([H])S2(=O)=O)C([H])([H])C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H],d0258a,d0771a
[H]C([H])([H])C([H])([H])N=[S@@]1(=O)N(C(=O)[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C2(F)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C1([H])[H],d0258a,d0787a
[H]N([H])[C@@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])S3(=O)=O)C([H])([H])[C@@]2([H])F)C([H])([H])C1([H])[H],d0258a,d0843a
[H]c1c([H])c(F)c([H])c([C@@]([H])(N([H])[H])N2C([H])([H])C([H])([H])C([H])([H])S2(=O)=O)c1[H],d0258a,d1149a
[H]Oc1c([H])c2c(c([H])c1ON([H])c1c([H])c(F)c([H])c(C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])S3(=O)=O)c1[H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])O2,d0258a,z0922b
[H]OC(=O)C([H])([H])[C@]1([H])C([H])([H])C2(C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])S3(=O)=O)C([H])([H])[C@@]2([H])F)C([H])([H])[C@@]([H])(C([H])([H])C(=O)O[H])C1([H])[H],d0258a,5hmx-a
[H]OC(=O)C([H])([H])[C@]1([H])C([H])([H])C2(C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])S3(=O)=O)C([H])([H])[C@@]2([H])F)C([H])([H])[C@@]([H])(C([H])([H])C(=O)O[H])C1([H])[H],d0258a,5hmw-a
[H]O[C@@](O)(c1c([H])nc(N([H])C2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1Cl)N([H])C([H])([H])[H],d0279a,d0153b
[H]ON([H])[C@@]1([H])O[C@@]2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])Cl)[C@](O[H])(N([H])C([H])([H])[H])[C@]([H])(N([H])c2nc([H])c(F)c([H])c2[H])C1([H])[H],d0279a,d0153a
[H]Oc1c(N([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]3(N([H])[C@]([H])(N([H])[H])SC3([H])[H])C([H])([H])C2([H])[H])nc([H])c(F)c1[H],d0279a,d0162a
[H]c1c([H])c2c(c([H])c1ON([H])S(=O)(=O)C([H])([H])C([H])([H])[H])OC1(O2)C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],d0279a,d0174a
[H]c1nc(C(=O)C2([H])[C@@]([H])(F)C([H])([H])OC([H])([H])[C@]2([H])F)c([H])c([H])c1F,d0279a,d0176a
[H]c1nc(N([H])[C@@]2([H])c3c([H])c([H])c(S(=O)(=O)N4C([H])([H])C([H])([H])N([H])C([H])([H])C4([H])[H])c([H])c3OC([H])([H])C2([H])[H])c([H])c([H])c1F,d0279a,d0210a
[H]OC([H])([H])C(N([H])C(=O)c1c([H])nc(N([H])C2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H],d0279a,d0248a
[H]c1nc(N([H])[C@]2([H])C([H])([H])C([H])([H])O[C@]([H])(N([H])C(=O)C([H])([H])[H])C2([H])[H])c([H])c([H])c1F,d0279a,d0249a
[H]O[C@]1(N([H])c2nc([H])c(F)c([H])c2[H])c2c([H])c([H])c([H])c(F)c2OC([H])([H])[C@@]1([H])c1c(C([H])([H])[H])nn(C([H])([H])[H])c1C([H])([H])[H],d0279a,d0253a
[H]c1nc(N([H])[C@@]2([H])C(=O)C([H])([H])OC([H])([H])C2([H])[H])c([H])c(F)c1F,d0279a,d0258a
[H]c1nc(N([H])C2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c([H])c1OS(=O)(=O)N([H])C([H])([H])[H],d0279a,d0283a
[H]c1nc(C(=O)[C@]2([H])C([H])([H])C([H])([H])O[C@]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c([H])c([H])c1F,d0279a,d0376a
[H]c1c([H])c(N([H])[C@]2([H])C([H])([H])C([H])([H])O[C@]([H])(C([H])([H])[H])C2([H])[H])[n+]([O-])c([H])c1F,d0279a,d0379a
[H]c1n[nH]c([H])c1Oc1c([H])nc(N([H])C2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H],d0279a,d0414a
[H]O[N@@+]([O-])(c1nc([H])c(F)c([H])c1[H])[C@]1([H])C([H])([H])C([H])([H])O[C@]([H])(OC([H])([H])[H])C1([H])[H],d0279a,d0503a
[H]c1nc(N([H])[C@]2([H])C([H])([H])C([H])([H])OC(=O)[C@@]2([H])C([H])([H])[H])c([H])c([H])c1F,d0279a,d0566a
[H]c1c([H])c(N([H])C2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(S(=O)(=O)N([H])C([H])([H])[H])c([H])c1F,d0279a,d0567a
[H]c1c([H])c(N(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])OC([H])([H])[C@]2([H])C([H])([H])[H])c(Cl)c([H])c1F,d0279a,d0587a
[H]N(C1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])[C@@]1([H])N([H])C([H])([H])[C@@]2(N([H])C([H])([H])[C@@]([H])(F)C2([H])[H])C([H])([H])C1([H])[H],d0279a,d0615a
[H]OOc1c([H])nc(C(=O)C2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H],d0279a,d0644a
[H]C1N:C([C@]2([H])C([H])([H])C([H])([H])O[C@]([H])(C#N)C2([H])[H]):C2:C(N1)C(F)C([H])C2[H],d0279a,d0693a
[H]O[C@@]1([H])OC([H])([H])C([H])([H])[C@@](N([H])c2nc([H])c(F)c([H])c2[H])(C([H])([H])[H])C1([H])[H],d0279a,d0749a
[H]OC([H])([H])[C@]1(C([H])([H])[H])C([H])([H])N([H])[C@]([H])(C(=O)[C@]2([H])C([H])([H])C([H])([H])O[C@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]32[H])C([H])([H])C1([H])[H],d0279a,d0759a
[H]c1nc(N(C([H])([H])C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c([H])c1F,d0279a,d0771a
[H]c1c([H])c([H])n2c(C(=O)[C@]3([H])C([H])([H])C([H])([H])O[C@]([H])(C([H])([H])[H])C3([H])[H])c([H])c([H])c2c1[H],d0279a,d0787a
[H]O[C@@]1([H])C([H])([H])[C@]2(C([H])([H])N([H])[C@@]1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])C([H])([H])[C@]([H])([C@@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H],d0279a,d0843a
[H]c1nc(N(N([H])[H])C2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c([H])c1F,d0279a,d1149a
[H]c1nc(N([H])[C@]2([H])C([H])([H])C([H])([H])OC3(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])c([H])c([H])c1F,d0279a,d1212a
[H]c1nc(N([H])C2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])Oc1c([H])c2c(c([H])c1Br)C(=O)OC(C([H])([H])[H])(C([H])([H])[H])O2,d0279a,z0922b
[H]N(C([H])([H])[H])[C@](O)([C@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])Cl)S(=O)(=O)N([H])C([H])([H])[H],d0283a,d0153b
[H]c1c([H])c([H])c([S@](=O)(=NC([H])([H])C([H])([H])N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])C2([H])[H])N([H])C([H])([H])[H])c(Cl)c1[H],d0283a,d0153a
[H]c1sc(N([H])[H])nc1-c1c([H])c([H])c(N([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],d0283a,d0162a
[H]C1:OC2:C(:O:1)C([H])([H])[C@]([H])([C@]([H])(C([H])([H])[H])S(=O)(=O)N([H])C([H])([H])[H])C([H])([H])C2([H])[H],d0283a,d0174a
[H]c1c([H])c(F)c(C(=O)[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])C([H])([H])C2([H])[H])c(F)c1[H],d0283a,d0176a
[H]OC([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)[C@@]([H])(C([H])=O)[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(Cl)C1([H])[H],d0283a,d0248a
[H]c1c([H])c(N([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1N([H])C(=O)C([H])([H])[H],d0283a,d0249a
[H]c1c([H])c(F)c([H])c([S@](=O)(=NN([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])C([H])([H])C2([H])[H])N([H])c2c(C([H])([H])[H])nn(C([H])([H])[H])c2C([H])([H])[H])c1[H],d0283a,d0253a
[H]N(C([H])([H])[H])S(=O)(=O)C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])S2(=O)=O)C([H])([H])[C@@]1([H])F,d0283a,d0258a
[H]N(C([H])([H])[H])S(=O)(=O)C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])C1([H])[H],d0283a,d0279a
[H]c1c(C([H])([H])[H])noc1C([H])([H])[C@@]1([H])C(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])[C@]1([H])C([H])([H])[H],d0283a,d0379a
[H]C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],d0283a,d0414a
[H]N(C([H])([H])[H])S(=O)(=O)C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(S(=O)(=O)N2C([H])([H])C([H])(OC([H])([H])[H])C2([H])[H])C([H])([H])C1([H])[H],d0283a,d0503a
[H]N(C([H])([H])[H])S(=O)(=O)C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(O[C@@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])C2([H])[H])[C@]1([H])F,d0283a,d0566a
[H]N(C([H])([H])[H])S(=O)(=O)C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(F)[C@@]([H])(S(=O)(=O)N([H])C([H])([H])[H])C1([H])[H],d0283a,d0567a
[H]N(C([H])([H])[H])S(=O)(=O)C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(N(C([H])([H])[H])C([H])([H])[C@]2([H])C([H])([H])OC([H])([H])C2([H])[H])[C@@]([H])(Cl)C1([H])[H],d0283a,d0587a
[H]c1nc(C([H])([H])[H])sc1C([H])([H])[C@@]1([H])C([H])([H])c2c([H])c(F)c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c2C([H])([H])C1([H])[H],d0283a,d0615a
[H]N1C([H])([H])C([H])([H])C([H])(C(=O)[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],d0283a,d0644a
[H]c1c([H])c(C([H])([H])[C@]2(C([H])([H])N([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C#N,d0283a,d0693a
[H]N([H])S(=O)(=O)N(C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])C([H])([H])C1([H])[H],d0283a,d0749a
[H]N(C([H])([H])[H])S(=O)(=O)C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])C1([H])[H],d0283a,d0771a
[H]c1c(C(=O)N2C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])[H])oc2c1C([H])([H])[C@]([H])(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])C([H])([H])C2([H])[H],d0283a,d0787a
[H]N1C([H])([H])[C@@]([H])(C([H])([H])[H])C2=C([C@]3(C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C3([H])[H])S1(=O)=O,d0283a,d0843a
[H]c1c([H])c([H])c([C@]([H])(N([H])[H])[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],d0283a,d1149a
[H]c1c([H])c([H])c(N([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],d0283a,d1212a
[H]c1nc(C([H])([H])[H])n(C([H])([H])c2c([H])c(C#N)c([H])c([H])c2C([H])([H])C([H])([H])N(C([H])([H])[H])S(=O)(=O)C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],d0283a,z0375a
[H]c1nc2c(c([H])c1[H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1(C(=O)C([H])([H])[H])C([H])([H])[C@@]2([H])C([H])([H])N(C([H])([H])[H])S(=O)(=O)C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],d0283a,z0659a
[H]c1c(N=[S@](=O)(N([H])C([H])([H])[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(Br)c([H])c2c1OC(C([H])([H])[H])(C([H])([H])[H])OC2=O,d0283a,z0922b
[H]OC(=O)C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)[C@@]1(C(=O)O[H])C([H])([H])[H],d0283a,5hmx-a
[H]OC(=O)C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)[C@@]1(C(=O)O[H])C([H])([H])[H],d0283a,5hmw-a
[H]c1c(C(=O)N2C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])sc(Cl)c1S(=O)(=O)N([H])C([H])([H])[H],d0376a,d0153b
[H]O[C@]1(N([H])C([H])([H])[H])C([H])([H])N(C(=O)c2sc([H])c([H])c2[H])C([H])([H])C([H])([H])[C@@]12C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])Cl,d0376a,d0153a
[H]c1sc(C(=O)N2C([H])([H])C([H])([H])C3(N(C([H])([H])[H])C([H])([H])SC3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],d0376a,d0162a
[H]S[C@@]([H])(C([H])([H])N([H])S(=O)(=O)C([H])([H])C([H])([H])[H])C([H])([H])[C@]1([H])O[C@]2(OC1([H])[H])N(C([H])=O)C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H],d0376a,d0174a
[H]c1sc2c(c1[H])C(=O)[C@]1([H])N(C2=O)[C@]([H])(F)C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])[C@]1([H])F,d0376a,d0176a
[H]O[C@](O)(N1C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H])[C@]([H])(N1C([H])([H])C([H])([H])N(C(=O)c2sc([H])c([H])c2[H])C([H])([H])C1([H])[H])C([H])([H])[H],d0376a,d0210a
[H]c1sc(C(=O)N2C([H])([H])C([H])([H])N([C@@]([H])(C(=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],d0376a,d0249a
[H]O[C@]1([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1(C(=O)c1sc([H])c([H])c1[H])N([H])c1c(C([H])([H])[H])nn(C([H])([H])[H])c1C([H])([H])[H],d0376a,d0253a
[H]c1c(F)sc(C(=O)N2C(=O)C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1[H],d0376a,d0258a
[H]c1c(F)sc(C(=O)N2C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1[H],d0376a,d0279a
[H]c1c(C(=O)N2C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])sc(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])c1[H],d0376a,d0283a
[H]C1C(=O)C(C(=O)N2C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])S[C@@H]1C([H])([H])[H],d0376a,d0379a
[H]c1n[nH]c([H])c1ON([H])c1sc(C(=O)N2C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],d0376a,d0414a
[H]O[C@@](O)(c1sc([H])c([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],d0376a,d0503a
[H]c1c(C(=O)N2C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])sc(F)c1C([H])([H])[H],d0376a,d0566a
[H]c1sc(C(=O)N2C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1S(=O)(=O)N([H])C([H])([H])[H],d0376a,d0567a
[H]c1sc([C@](O)(N([H])C([H])([H])[H])N2C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1Cl,d0376a,d0587a
[H]N1C([H])([H])[C@@]([H])(F)C([H])([H])[S@@]2(C1([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N1C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],d0376a,d0615a
[H]c1c(OC([H])([H])[H])sc2c1C(=O)[C@]1([H])N(C2=O)C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H],d0376a,d0644a
[H]O[C@]1(N([H])[H])N(C(=O)c2sc(F)c([H])c2[H])C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H],d0376a,d0749a
[H]C1([H])OC([H])([H])[C@@]2(O1)S[C@]([H])(C(=O)N1C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])C2([H])[H],d0376a,d0759a
[H]c1sc(C(=O)N2C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c(C([H])([H])C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H],d0376a,d0771a
[H]O[C@](O)(N1C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])[C@@]1([H])c2c(c([H])n([H])c2[H])C([H])([H])C1([H])[H],d0376a,d0787a
[H]c1sc([C@](O)(N([H])[H])N2C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],d0376a,d1149a
[H]c1c(C(=O)N2C([H])([H])C([H])([H])[C@@]34C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])C([H])([H])OC([H])([H])[C@@]4([H])C2([H])[H])sc(C([H])([H])[H])c1[H],d0376a,d1212a
[H]c1c(C([H])([H])[H])noc1C([H])([H])n1nc(C([H])([H])[H])c(S(=O)(=O)N([H])C([H])([H])[H])c([H])c1=O,d0379a,d0153b
[H]C1=C(C([H])([H])c2onc(C([H])([H])[H])c2[H])c2nc(C([H])([H])[H])c(C([H])([H])N([H])S(=O)(=O)C([H])([H])C([H])([H])[H])c([H])c2C1=O,d0379a,d0174a
[H]c1c(C([H])([H])[H])nn(C([H])([H])c2onc(C([H])([H])[H])c2F)c(=O)c1[H],d0379a,d0176a
[H]c1c(C([H])([H])N([H])S(=O)(=O)N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])noc1C([H])([H])n1nc(C([H])([H])[H])c([H])c([H])c1=O,d0379a,d0210a
[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c2c([H])c(=O)n(C([H])([H])c3onc(C([H])([H])[H])c3[H])nc2c1[H])(C([H])([H])[H])C([H])([H])[H],d0379a,d0248a
[H]c1c(C([H])([H])C(=O)C([H])([H])[H])noc1C([H])([H])n1nc(C([H])([H])[H])c([H])c([H])c1=O,d0379a,d0249a
[H]C1=C([H])C(C([H])([H])[H])=NN2C1=Nc1nn(C([H])([H])[H])c(C([H])([H])[H])c1N([H])[C@]2(O)c1onc(C([H])([H])[H])c1[H],d0379a,d0253a
