smiles,hit0,hit1
[H]c1nc(-n2c([H])c([H])c([H])c2[H])c([C@@]([H])(C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c([H])c1[H],z0519a,d0472b
[H]c1c([H])c(C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c(N([H])C(=S)N([H])[H])c2c1OC([H])([H])C(F)(F)O2,z0519a,d0741a
[H]c1c([H])c(OC([H])([H])[H])c2c3c(c([H])n2C([H])([H])[H])C(=O)[C@]([H])([C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])C([H])([H])c13,z0519a,z0041a
[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])[C@]2([H])OC([H])([H])[H],z0519a,z0107a
[H]C1C([H])[C@@H]2C(C([H])C([H])[C@H]2C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])[C@@H](C([H])([H])[H])C1[H],z0519a,z0111a
[H]C1C([H])[C@H]2C([H])C(OC([H])([H])[H])C([H])[C@H]2[C@H]([C@]([H])(C(=O)C([H])([H])[H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])C1[H],z0519a,z0136a
[H]N1C(=O)N([H])[C@@](C([H])([H])[H])(C([H])([H])C([H])([H])N([H])C([H])([H])[H])C1=O,z0519a,z0200a
[H]O[C@@]([H])(C([H])([H])[H])[C@@]([H])(N([H])[H])[C@]1(C([H])([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])C(=O)N([H])C(=O)N1[H],z0519a,z0211a
[H]c1nnc2c([H])c(OC([H])([H])[H])c([H])c([H])c2c1N([H])C([H])([H])[C@@]1(C([H])([H])[H])C(=O)N([H])C(=O)N1[H],z0519a,z0215a
[H]c1c([H])c([C@@]([H])(N([H])[H])C([H])([H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2F)c([H])c(C([H])([H])[H])c1OC([H])([H])[H],z0519a,z0221a
[H]c1c([H])c(C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c([H])c(N([H])C(=O)C([H])([H])N([H])[H])c1OC([H])([H])[H],z0519a,z0309a
[H]c1c([H])c(C([H])([H])C([H])([H])[C@@]2(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])C(=O)N([H])C(=O)N2[H])c([H])c([H])c1OC([H])([H])[H],z0519a,z0351a
[H]N1C(=O)N([H])[C@@](C([H])([H])[H])(C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])[H])C([H])([H])[C@@]23C([H])([H])N([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C3([H])[H])C1=O,z0519a,z0364a
[H]c1c([H])c(C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c([H])c([H])c1OC([H])([H])[H],z0519a,z0384a
[H]c1c([H])c([C@@]2([H])C(=O)N3C(=O)N([H])C(=O)[C@]3(C([H])([H])[H])C2([H])[H])c(C([H])([H])[H])c([H])c1OC([H])([H])[H],z0519a,z0386a
[H]c1c([H])c([C@]2([C@@]3(O)N([H])c4c([H])c(OC([H])([H])[H])c([H])c([H])c4C3([H])[H])C(=O)N([H])C(=O)N2[H])c([H])c([H])c1OC([H])([H])[H],z0519a,z0411a
[H]c1c([H])c(C(=O)C([H])([H])[C@@]2(C([H])([H])C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c(C([H])([H])[H])c([H])c1OC([H])([H])[H],z0519a,z0480a
[H]c1c([H])c2c(c([H])c1OC([H])([H])[H])N([H])[C@]([H])([C@@]1(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])C(=O)N([H])C(=O)N1[H])C2([H])[H],z0519a,z0483a
[H]C([H])([H])O[C@]([H])(C([H])([H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],z0519a,z0496a
[H]c1c([H])c([C@@]([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H])n(C([H])([H])C([H])([H])[H])c1C([H])([H])C([H])([H])C([H])([H])[C@]1(C([H])([H])N([H])C([H])([H])[H])C(=O)N([H])C(=O)N1[H],z0519a,z0521a
[H]c1c([H])c([H])c2c(c1[H])c([H])c(C([H])([H])[C@](O)(C([H])([H])[H])[C@@]1(C([H])([H])[H])C(=O)N([H])C(=O)N1[H])n2[H],z0519a,z0581a
[H]c1c([H])c([C@]([H])(C([H])([H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])S(=O)(=O)N([H])[H])c([H])c([H])c1OC([H])([H])[H],z0519a,z0625a
[H]N1C(=O)N([H])[C@@](C([H])([H])[H])(C([H])([H])C([H])([H])[C@]2(O)C([H])([H])C([H])([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])C2([H])[H])C1=O,z0519a,z0628a
[H]c1c([H])c(C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c(N([H])C([H])([H])[C@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c1OC([H])([H])[H],z0519a,z0637a
[H]c1c([H])c([C@@](O)(C([H])([H])[H])C([H])([H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c([H])c([H])c1OC([H])([H])[H],z0519a,z0764a
[H]c1c([H])c(C([H])([H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c2c([H])c(C([H])([H])[H])c(OC([H])([H])[H])c([H])c2c1[H],z0519a,z0881a
[H]O[C@@H]1C(OC([H])([H])[H])C([H])C([H])[C@H]2[C@H](O)[C@H]3[C@H](O[C@H]21)N1C(=O)N([H])C(=O)[C@]1(C([H])([H])[H])C3([H])[H],z0519a,z0922a
[H]c1c([H])c([H])c2c([H])c(C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])C(=O)N([H])C(=O)N3[H])c(C([H])([H])[H])c([H])c2c1[H],z0519a,z0936a
[H]C1C(OC([H])([H])[H])C([H])[C@H]2[C@H]1C([H])C([H])[C@H](C([H])([H])[C@@]1(C([H])([H])[H])C(=O)N([H])C(=O)N1[H])[C@@H]2N([H])S(=O)(=O)C([H])([H])[H],z0519a,z0991a
[H]c1c([H])c(C([H])([H])[C@]2([H])N([H])C([H])([H])[C@]([H])(N3C(=O)C([H])([H])C([H])([H])C3([H])[H])[C@@]23C(=O)N([H])C(=O)N3[H])c([H])c([H])c1OC([H])([H])[H],z0519a,z1018a
[H]c1c([H])c([H])c2c(N([H])C([H])([H])[H])n([H])c(OC([H])([H])[H])c2c1[H],z0519a,z1040a
[H]c1c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c(C(=S)N([H])[H])c([H])c1OC([H])([H])[H],z0519a,z1041a
[H]c1c([H])c(S(=O)(=O)N([H])c2c([H])c([H])c3oc(C([H])([H])[H])c(C(=O)C([H])([H])[C@]4(C([H])([H])C([H])([H])c5c([H])c([H])c(OC([H])([H])[H])c([H])c5[H])C(=O)N([H])C(=O)N4[H])c3c2[H])c([H])c([H])c1Cl,z0519a,3vws-b
[H]OC(=O)c1c(C([H])([H])[H])oc2c([H])c([H])c(N([H])S(=O)(=O)[C@@]3([H])C([H])([H])c4c([H])c(OC([H])([H])[H])c([H])c([H])c4[C@]([H])(C([H])([H])[C@@]4(C([H])([H])[H])C(=O)N([H])C(=O)N4[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c12,z0519a,3vws-a
[H]OC(=O)[C@@]([H])(N([H])C(=O)c1c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c(=O)n2c1sc1c([H])c([H])c(O[C@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N([H])C([H])([H])[C@]4(C([H])([H])C([H])([H])c5c([H])c([H])c(OC([H])([H])[H])c([H])c5[H])C(=O)N([H])C(=O)N4[H])C3([H])[H])c([H])c12)C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],z0519a,5iq6-a
[H]OC(=O)C1(N([H])[C@]2([H])C([H])([H])c3c([H])c(OC([H])([H])[H])c([H])c([H])c3[C@@]([H])(c3c(Cl)c([H])c([H])c([H])c3Cl)C([H])([H])[C@]23C(=O)N([H])C(=O)N3[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2C1([H])[H],z0519a,6xd0-a
[H]c1nc2nc(C([H])([H])[H])c(C([H])([H])C#N)c(N(C([H])([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])(F)F)n2n1,z0521a,d0378a
[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c2c1C([H])([H])C([H])([H])C([H])([H])N2N1C([H])NC2N[C@@H](C([H])([H])[H])C([H])C(N([H])C([H])([H])C([H])([H])[H])N21,z0521a,z0165a
[H]c1nc(C([H])([H])C([H])([H])N2[C@H](C([H])([H])[H])NC3N[C@@H](C([H])([H])[H])C([H])C([H])N32)c([H])c(C([H])([H])[H])c1[H],z0521a,z0904a
[H]c1nc2nc(C([H])([H])[H])c([H])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])c3c([H])c([H])c(-c4nnc([H])o4)c(OC([H])([H])[H])c3[H])n2n1,z0521a,d0411b
[H]c1nc2n(n1)[C@@]([H])(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]1(N2[H])C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])[H])[C@]([H])(c2nnc([H])o2)C1([H])[H],z0521a,d0411a
[H]c1c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])nc(N([H])C([H])([H])N([H])[H])nc1C([H])([H])[H],z0521a,d0472b
[H]C1=C(C([H])([H])[H])N=C(N([H])C([H])([H])[H])N2/N=C(/[H])C([C@@]([H])(OC(F)(F)F)C([H])(C([H])([H])[H])C([H])([H])[H]):N:C(=S):C([H]):N:C12,z0521a,d0741a
[H]C1:N(C([H])([H])[H])C([H])[C@H]2C3C(NC([H])[C@H]3C([H])C([H])[C@H]1C([H])([H])[H])[C@H](C([H])([H])[H])[C@@H](C([H])([H])[H])C2[H],z0521a,z0041a
[H]C1:C(C([H])([H])[H])C([H])[C@@H]2C([H])[C@H](C([H])([H])[H])NC3NC([H])N([C@H]1C([H])([H])[H])N32,z0521a,z0107a
[H]c1c([H])c([H])n2c([H])nc3nc(C([H])([H])[H])c([H])c(c([H])c1C([H])([H])C([H])([H])[H])n32,z0521a,z0111a
[H]C1=NC2=NC(C([H])([H])[H])=C(C([H])([H])C([H])([H])[H])C3=NC([H])=C([H])N1N23,z0521a,z0136a
[H]N(C([H])([H])[H])[C@]1([H])N([H])[C@@]([H])(C([H])([H])[H])[C@@]2([H])N1[C@]1([H])C([H])([H])S[C@@]([H])(C([H])([H])[H])[C@]1(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[H],z0521a,z0200a
[H]ON1C2NC([H])NN2C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])[C@@H]1C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])[H],z0521a,z0211a
[H]c1nn2c([H])nc3nc(C([H])([H])[H])c([H])c(c([H])c(C([H])([H])C([H])([H])[H])c1F)n32,z0521a,z0215a
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C1:C([H]):C([H]):N:C2C([H])[C@H](C([H])([H])[H])NC(N(c3c([H])c([H])nc([H])c3F)C([H])([H])[H])N2N1,z0521a,z0221a
[H]C1=C([H])[C@@]([H])(N([H])[H])C2:C1C(C([H])([H])[H])[C@H](C([H])([H])[H])C([H])N1NC(N2)NC1[H],z0521a,z0309a
[H]Oc1c([C@@]2([H])N([H])C([H])([H])C([H])([H])OC2([H])[H])c([H])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])n2nc([H])nc12,z0521a,z0351a
[H]C1C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])N2C(N[C@H]1C([H])([H])[H])N([H])[C@]1(N2[H])N([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C1([H])[H],z0521a,z0364a
[H]ON1C2=NC([H])=C3SC([H])([H])C([H])([H])C(=C23)C([H])([H])[C@]1([H])C([H])([H])[H],z0521a,z0384a
[H]C(=O)[C@@]1([H])C([H])([H])C([H])([H])N([H])C([H])([H])[C@@]12c1nc(C([H])([H])[H])c([H])c3c(N([H])C([H])([H])C([H])([H])[H])c([H])c([H])c([H])c(C([H])([H])[H])n(n13)C2([H])[H],z0521a,z0386a
[H]c1nc2nc(C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c([H])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])n2n1,z0521a,z0411a
[H]Oc1c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])n(-c2nc([H])n(C([H])([H])[C@]([H])(Br)C([H])(C([H])([H])[H])C([H])([H])[H])n2)c1[H],z0521a,z0480a
[H]O[C@@]1(N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])N([H])[C@]([H])(C([H])([H])[H])C([H])([H])N([H])C([H])([H])N([H])[C@@]1([H])N([H])[H],z0521a,z0483a
[H]OC([H])([H])c1c2c(c(N([H])C([H])([H])C([H])([H])[H])c([H])c1C([H])([H])[H])C1(C([H])([H])N2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],z0521a,z0581a
[H]c1nc(N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])nn1C([H])([H])[C@@]([H])(F)C([H])([H])C([H])([H])[H],z0521a,z0625a
[H]C1=C2[C@H]3C([H])([H])OC([H])([H])N4[C@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(N(C([H])([H])C([H])([H])[H])N1N([H])[C@]2([H])C([H])([H])[H])[C@@]34[H],z0521a,z0628a
[H]C1:C([H]):C([H])C2:C1C([H])([H])[C@]([H])(C([H])([H])[H])N1C([H])([H])C([H])([H])N([H])[C@]1([H])N([H])[C@@]2([H])C([H])([H])[H],z0521a,z0637a
[H]O[C@H]1C2:C(C([H])([H])C([H])([H])[H]):C(N([H])N([H])C([H])([H])[H])NN2C(N([H])C([H])([H])[H])N[C@H]1C([H])([H])[H],z0521a,z0653a
[H]OC1=C(C([H])([H])[H])c2c(O[H])c(C([H])([H])[H])c([H])c3c(N([H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])c([H])c1c23,z0521a,z0764a
[H]C1=NN2C([H])=NC3=NC(C([H])([H])[H])=C([H])C(=C1C([H])([H])C([H])([H])[H])N32,z0521a,z0881a
[H]O[C@]1([H])N([H])N2C3NC([H])NN3[C@@]([H])(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[C@@H]2C1([H])[H],z0521a,z0900b
[H]OC([H])([H])C([H])([H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(N(C([H])([H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@]2([H])[C@@]1(O[H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]12C3([H])[H],z0521a,z0903a
[H]C1[C@H](C([H])([H])C([H])([H])[H])NC2N3[C@@H]1[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N3C([H])([H])N2[H],z0521a,z0910a
[H]c1c([H])c(C([H])([H])[H])n2c(C([H])([H])[H])nc3nc(C([H])([H])[H])c([H])c(c([H])c1C([H])([H])C([H])([H])[H])n32,z0521a,z0936a
[H]c1nc2nc(C([H])([H])[H])c([H])c(N(C([H])([H])c3c([H])c([H])c([H])c(N([H])N([H])S(=O)(=O)C([H])([H])[H])c3[H])C([H])([H])C([H])([H])[H])n2n1,z0521a,z0991a
[H]C1C(C([H])([H])C([H])([H])[H]):C2C([H])[C@H](C([H])([H])C([H])([H])N([H])[H])NC3NC([H])N(C([H])C1[H])N23,z0521a,z0995a
[H]ON(c1nc([H])n(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])n1)[C@]([H])(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],z0521a,z1018a
[H]C1C2:C(NC3:C(C(C([H])([H])[H]):C1C([H])([H])C([H])([H])[H])C([H])[C@H](C([H])([H])[H])N3)C([H])C([H])C2[H],z0521a,z1040a
[H]OC(=O)c1c(C([H])([H])[H])oc2c([H])c([H])c(N([H])S(=O)(=O)c3c(C([H])([H])[H])c(Cl)c4nc([H])nn4c3N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c12,z0521a,3vws-a
[H]OC(=O)[C@@]([H])(N([H])C(=O)c1c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c(=O)n2c1sc1c(C([H])([H])N(c3c([H])c(C([H])([H])[H])nc4nc([H])nn34)C([H])([H])C([H])([H])[H])c([H])c(OC3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c12)C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],z0521a,5iq6-a
[H]OC(=O)[C@@]1([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[C@]1([H])[C@@]([H])(c1nc2c(nc([H])n2N([H])c2c(Cl)c([H])c([H])c([H])c2Cl)c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H])C([H])([H])[H],z0521a,6xd0-a
[H]ON([C@@H]1N[C@@H](C([H])([H])C#N)C2:C1C([H])([H])C([H])([H])O[C@H]1C([H])C([H])C([H])[C@H](C([H])(F)F)C21)C([H])([H])C([H])([H])[H],z0581a,d0378a
[H]c1c([H])c2c3c(c(S(=O)(=O)N([H])[H])c([H])c([H])c3c1[H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])O2,z0581a,z0165a
[H]O[C@@]1(C([H])([H])[H])N(C(=O)C([H])([H])[H])C([H])([H])C2=C(OC1([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],z0581a,z0904a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])[C@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0581a,d0172a
[H]c1nnc(-c2c([H])c([H])c(C([H])([H])N([H])c3c([H])c([H])c([H])c4c3C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])O4)c([H])c2OC([H])([H])[H])o1,z0581a,d0411b
[H]c1nnc(-c2c([H])c(C(=O)N3C([H])([H])c4c([H])c([H])c([H])c([H])c4OC([H])([H])C3([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,z0581a,d0411a
[H]c1c([H])c(N([H])C(=S)N([H])[H])c(OC(F)(F)F)c2c1OC([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C2([H])[H],z0581a,d0741a
[H]C1O[C@H]2C([H])C([H])C([H])[C@H](C2[H])[C@@H](C([H])([H])[H])C([H])C2[C@@H](C1[H])[C@@](O)(C([H])([H])[H])C([H])([H])C2([H])[H],z0581a,z0041a
[H]C1([H])O[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])N(C1([H])[H])C([H])([H])[C@]32[H],z0581a,z0107a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C2([H])[H],z0581a,z0111a
[H]C(=O)C([H])([H])C(=O)N1C([H])([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])C1([H])[H],z0581a,z0136a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])[C@@](C(=O)C([H])([H])[H])(N([H])C([H])([H])[H])C2([H])[H],z0581a,z0200a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])=O)C(=O)N1C([H])([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])C1([H])[H],z0581a,z0211a
[H]c1c([H])c2c(c([H])c1F)C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])O2,z0581a,z0215a
[H]c1nc([H])c(F)c([C@@]2(N(C(=O)C([H])([H])[H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])OC2([H])[H])c1[H],z0581a,z0221a
[H]C(=O)[C@]([H])(C(=O)N1C([H])([H])c2c([H])c(C([H])([H])[H])c([H])c([H])c2OC([H])([H])C1([H])[H])N([H])[H],z0581a,z0309a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])N([C@@](O)(C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])[H])C2([H])[H],z0581a,z0351a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])[C@@]1(N(C(=O)C([H])([H])[H])C2([H])[H])N([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C1([H])[H],z0581a,z0364a
[H]O[C@](O)(N1C([H])([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])C1([H])[H])C([H])([H])C([H])([H])[H],z0581a,z0384a
[H]c1nc([H])c([H])c(C(=O)[C@@]2(C(=O)C([H])([H])[H])C([H])([H])c3c([H])c(F)c([H])c(C([H])([H])[H])c3OC([H])([H])C2([H])[H])c1[H],z0581a,z0386a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])N(C(=O)C(=O)N([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])C2([H])[H],z0581a,z0411a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])[C@](O)(N1C([H])([H])c2c([H])c(Br)c([H])c([H])c2O[C@]([H])(C([H])([H])[H])C1([H])[H])C([H])([H])[H],z0581a,z0480a
[H]c1c([H])c([H])c2c(c1[H])N(F)C([H])([H])C([H])([H])N(C(=O)C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])C2([H])[H],z0581a,z0483a
[H]c1c([H])c([H])c2c(c1[H])N(C([H])([H])[H])C([H])([H])[C@@]1(N(C(=O)C([H])([H])[H])C2([H])[H])N([H])[C@@]([H])(N([H])[H])S[C@]1([H])C([H])([H])[H],z0581a,z0496a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])N([C@](O)(C([H])([H])[H])[C@@]1(C([H])([H])[H])C(=O)N([H])C(=O)N1[H])C2([H])[H],z0581a,z0519a
[H]c1c([H])c2c(c(C([H])([H])S(=O)(=O)N([H])[H])c1F)C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])O2,z0581a,z0625a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])N(C(O)(C([H])([H])[H])C([H])([H])[H])C2([H])[H],z0581a,z0628a
[H]c1c([H])c2c3c(c1[H])N([H])[C@@]([H])([C@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H])C(=O)N(C3([H])[H])C([H])([H])C([H])([H])O2,z0581a,z0637a
[H]O[C@]1(C([H])([H])[H])N(C(=O)C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2OC1([H])[H],z0581a,z0764a
[H]c1c([H])c2c(c(C([H])([H])[H])c1[H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])O2,z0581a,z0881a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])[C@@]1(C(=O)N([H])C(=O)C1([H])[H])[C@@]2([H])Cl,z0581a,z0900b
[H]c1c([H])c2c3c(c1[H])N([H])C(=O)N([H])[C@@](C(=O)C([H])([H])[H])(C3([H])[H])C([H])([H])C([H])([H])O2,z0581a,z0903a
[H]c1c([H])c([H])c2c(c1[H])O[C@]([H])(C([H])([H])[H])C([H])([H])N(C(=O)C([H])([H])[H])C2([H])[H],z0581a,z0936a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])[C@@]2([H])N([H])S(=O)(=O)C([H])([H])[H],z0581a,z0991a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])N([C@]([H])(N=O)C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H])C2([H])[H],z0581a,z1018a
[H]c1c([H])c2c(c(N([H])C([H])([H])[H])c1[H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])O2,z0581a,z1040a
[H]C(=S)[C@@](O)(N1C([H])([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])C1([H])[H])C([H])([H])[H],z0581a,z1041a
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])N(C(=O)C([H])([H])N([H])OC(=O)c1c(C([H])([H])[H])oc3c([H])c([H])c(N([H])S(=O)(=O)c4c([H])c([H])c(Cl)c([H])c4[H])c([H])c13)C2([H])[H],z0581a,3vws-b
[H]OC(=O)c1c(C([H])([H])[H])oc2c([H])c([H])c(N([H])S(=O)(=O)[C@@]3([H])C([H])([H])C([H])([H])[C@](Cl)(c4c([H])c([H])c([H])c([H])c4OC([H])([H])C([H])([H])[H])N([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])=O)c([H])c12,z0581a,3vws-a
[H]OC(=O)[C@@]([H])(N([H])C(=O)c1c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c(=O)n2c1sc1c([H])c([H])c(N(C([H])([H])N([H])C([H])([H])C(=O)N3C([H])([H])c4c([H])c([H])c([H])c([H])c4OC([H])([H])C3([H])[H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c12)C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],z0581a,5iq6-a
[H]OC(=O)C1(N([H])C(=O)C(=O)N2C([H])([H])C([H])([H])Oc3c([H])c([H])c([H])c([H])c3[C@]2([H])N([H])c2c(Cl)c([H])c([H])c([H])c2Cl)C([H])([H])c2c([H])c([H])c([H])c([H])c2C1([H])[H],z0581a,6xd0-a
[H]c1c([H])c([C@]([H])(F)C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c1C,z0625a,z0165a
[H]N1C2=C(C([H])([H])C([H])([H])C1([H])[H])[C@]([H])([C@@](O)(C([H])([H])[H])S(=O)(=O)N([H])[H])[C@@]([H])(C([H])([H])[H])C2([H])[H],z0625a,z0904a
[H]c1c([H])c(C([H])([H])[S@](=O)(=N[S@](=O)C([H])([H])[H])N([H])[H])c(C([H])([H])[H])c([H])c1F,z0625a,d0172a
[H]c1nnc(-c2c([H])c([H])c(C([H])([H])C([H])([H])N=[S@](=O)(N([H])[H])C([H])([H])c3c([H])c([H])c(F)c([H])c3C([H])([H])[H])c([H])c2OC([H])([H])[H])o1,z0625a,d0411b
[H]c1nnc(-c2c([H])c(C([H])([H])N([H])[C@@]([H])(c3c([H])c([H])c(F)c([H])c3C([H])([H])[H])S(=O)(=O)N([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,z0625a,d0411a
