hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
101887,O=C(O)Cc1noc2ccc(O)cc12,HBALLWSUQCOFSN-UHFFFAOYSA-N,2.0,100.0,EUR,78.0,10,Enamine,Global catalog,EN300-7412182,O=C(O)Cc1noc2ccc(O)cc12,,2,2,"[30788, 31126]","[99923, 100395]",Amidation,[56786]
105593,CC1CC2CNCCN2C1=O,GYPHSWIBRWFRCS-UHFFFAOYSA-N,4.0,50.0,EUR,233.0,2,Enamine,EU stock,EN300-747001,CC1CC2CNCCN2C1=O,,4,4,"[36679, 38668, 39602, 126286]","[106369, 108358, 109292, 196454]",Amidation,"[4093, 65691]"
109747,Cc1[nH]nc(Br)c1C(=O)O,LGFSAXJQSGIGED-UHFFFAOYSA-N,2.0,50.0,EUR,165.0,2,Enamine,EU stock,EN300-624334,Cc1n[nH]c(Br)c1C(=O)O,,2,2,"[40167, 40742]","[110037, 110612]",Amidation,[20299]
113274,COC(C)CN,UANWURKQKKYIGV-UHFFFAOYSA-N,33.0,50.0,EUR,31.0,2,Enamine,EU stock,EN300-299727,CO[C@H](C)CN.Cl,,33,33,"[43366, 43737, 43853, 63737, 63950, 81828, 83813, 84768, 85103, 90987, 106617, 109956, 128237, 128854, 129444, 129881, 131080, 132103, 137947, 137989, 138053, 146125, 146533, 156476, 156646, 157834, 160477, 162902, 163167, 164629, 164758, 167287, 167431]","[113391, 113762, 113878, 133474, 133687, 153342, 155424, 156379, 156714, 161690, 176943, 180365, 198489, 199106, 199696, 200133, 201417, 202440, 207085, 207127, 207191, 215927, 216335, 225216, 225386, 226574, 228681, 231185, 231450, 232912, 233041, 234760, 234904]",Formation_of_urea_from_two_amines,"[35145, 53809, 54733, 54862, 54945, 55149, 55155, 55156, 55174, 55262, 55598, 55856, 55996, 56548, 56765]"
117265,O=C(O)c1cc(F)cc2cc[nH]c12,SXLQIJMLVHUFKL-UHFFFAOYSA-N,3.0,50.0,EUR,225.0,2,Enamine,EU stock,EN300-1267322,O=C(O)c1cc(F)cc2cc[nH]c12,,3,3,"[48099, 52059, 52073]","[117503, 121463, 121477]",Amidation,[28628]
117432,NNC(=O)Cc1cccc2ccccc12,FLHXVKZDKJAVMB-UHFFFAOYSA-N,4.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-26450,NNC(=O)Cc1cccc2ccccc12,,4,4,"[49754, 51610, 52073, 52393]","[119158, 121014, 121477, 121797]",Amidation,[28628]
122830,Cn1ccc2c(N)cccc21,ODOJPFQQFJVNMD-UHFFFAOYSA-N,4.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-65947,Cn1ccc2c(N)cccc21,,4,4,"[53442, 53922, 53926, 53927]","[123016, 123496, 123500, 123501]",Formation_of_urea_from_two_amines,[43135]
122917,CC(N)C(O)C(F)(F)F,PJGFUIQQJUBRHI-UHFFFAOYSA-N,3.0,50.0,EUR,193.0,2,Enamine,EU stock,EN300-29780,CC(N)C(O)C(F)(F)F.Cl,,3,3,"[53476, 53656, 53926]","[123050, 123230, 123500]",Formation_of_urea_from_two_amines,[43135]
124976,Cc1nc(C(N)=O)c[nH]1,NIROLOZHKYDXJK-UHFFFAOYSA-N,5.0,100.0,EUR,108.0,10,Enamine,Global catalog,EN300-312272,Cc1nc(C(N)=O)c[nH]1,,5,5,"[56137, 57305, 57341, 57343, 57346]","[125455, 126623, 126659, 126661, 126664]",Reductive_amination,[12548]
125000,Cc1cncc(C)c1N,QFLLABOTLITCPP-UHFFFAOYSA-N,8.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-121444,Cc1cncc(C)c1N,,8,8,"[55792, 57305, 57714, 58903, 95560, 95613, 97125, 98709]","[125110, 126623, 127032, 128221, 165680, 165733, 167245, 168829]","Reductive_amination, Amidation","[12548, 36458]"
