smiles,template,compound_set,hit1,hit2,hit3
c1cncc(-c2ncco2)c1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0191a,
c1ccc(-n2cccn2)nc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0191a,
c1ccc(-c2nccs2)nc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0191a,
c1ccc(-c2ncco2)nc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0191a,
O=C(C=Cc1cscn1)OCCCCC1CCCO1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0191a/d0191a.pdb,knitwork_primer_grip_n_pocket_impure,d0191a,d0254a,
O=C(C=Cc1cscn1)OCCCCC1CCCO1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0254a/d0254a.pdb,knitwork_primer_grip_n_pocket_impure,d0191a,d0254a,
O=C1CCC(C(=O)N(CC2CCCO2)c2ccncc2)CC1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0191a/d0191a.pdb,knitwork_primer_grip_n_pocket_impure,d0191a,d0254a,
COc1ccncc1C(=O)N(C)CCNC(=O)Cc1ccno1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0191a,d0472a,
Cc1ncsc1CC(=O)N(C)Cc1ccns1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,d0615b
O=C(O)c1cc(S(=O)(=O)NCc2ccncc2)c[nH]1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0264a/d0264a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,
O=C(O)c1cc(S(=O)(=O)NCc2ccncc2)c[nH]1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,
O=C(O)c1cc(S(=O)(=O)N(CCCO)Cc2ccccn2)c[nH]1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0264a/d0264a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,
O=C(O)c1cc(S(=O)(=O)N(CCCO)Cc2ccccn2)c[nH]1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,
O=C(O)c1cc(S(=O)(=O)Nc2cnoc2)c[nH]1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0264a/d0264a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,
O=C(O)c1cc(S(=O)(=O)Nc2cnoc2)c[nH]1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,
CC(NS(=O)(=O)c1c[nH]c(C(=O)O)c1)c1cccnc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0264a/d0264a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,
CC(O)c1ncc(CNC(CCc2ccccc2)CC(=O)O)s1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,d0615b
CC(O)c1ncc(CNC(CCc2ccccc2)CC(=O)O)s1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615b/d0615b.pdb,knitwork_primer_grip_n_pocket_impure,d0472a,d0615b,
S=c1[nH]nc(-c2ncc[nH]2)s1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,z0103a,
CCc1ncc(CNC(CCc2ccccc2)CC(=O)O)s1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,d0615b
CCc1ncc(CNC(CCc2ccccc2)CC(=O)O)s1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615b/d0615b.pdb,knitwork_primer_grip_n_pocket_impure,d0472a,d0615b,
c1nc(-c2n[nH]c3c2CCCC3)c[nH]1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,z0103a,
Cc1ncc(COC(=O)COc2ccsc2)s1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,d0615b
Cc1ncc(COC(=O)COc2ccsc2)s1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615b/d0615b.pdb,knitwork_primer_grip_n_pocket_impure,d0472a,d0615b,
Cc1ncsc1COC(=O)COc1ccsc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,d0615b
Cc1ncsc1COC(=O)COc1ccsc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615b/d0615b.pdb,knitwork_primer_grip_n_pocket_impure,d0472a,d0615b,
CN(C)C(=O)Cc1ccc[nH]1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0264a/d0264a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,
CN(C)C(=O)Cc1ccc[nH]1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0264a,d0472a,
O=C(CCCC1CCOC1)c1ncc[nH]1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0254a/d0254a.pdb,knitwork_primer_grip_n_pocket_impure,d0254a,z0875c,
CC(=O)NCCN(Cc1ccsc1)C(=O)c1ccc(O)nc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0472a,
CC(=O)NCCN(Cc1ccsc1)C(=O)c1ccc(O)nc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0472a,
c1ccc(-c2cccnc2)cc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0472a,d0615b,
c1ccc(-c2cccnc2)cc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615b/d0615b.pdb,knitwork_primer_grip_n_pocket_impure,d0472a,d0615b,
c1c[nH]c(SCCSC2CCOC2)n1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0254a/d0254a.pdb,knitwork_primer_grip_n_pocket_impure,d0254a,z0875c,
CC(=O)NCCN(Cc1ccsc1)C(=O)c1cnccc1O,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0472a,
CC(=O)NCCN(Cc1ccsc1)C(=O)c1cnccc1O,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0472a,
CC(=O)NCCN(Cc1ccccc1)C(=O)c1cccnc1O,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0472a,
CCOC(=O)c1nc(CC)sc1-c1ccn[nH]1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0615b,
CC(Cc1ccncc1)(C(=O)O)n1cc(-c2ccncc2)cn1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0472a,
CC(Cc1ccncc1)(C(=O)O)n1cc(-c2ccncc2)cn1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0472a,
S=c1cc(-c2ccccn2)cn[nH]1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0615b,
CCOC(=O)CC(C)OC(=O)c1ccnn1-c1ccncc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0472a,
CCOC(=O)CC(C)OC(=O)c1ccnn1-c1ccncc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0472a,
c1cc(-c2cnc[nH]2)ccn1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0472a,z0875c,
CC(O)CCNC(=O)Nc1ncc(CC2CCCOC2)s1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615b/d0615b.pdb,knitwork_primer_grip_n_pocket_impure,d0254a,d0615b,
COc1ccncc1C(=O)N(C)CCNC(=O)Cc1ccno1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0191a,d0472a,
CCCCN(CCCC)C(=O)Nc1ncc(CC2CCOC2)s1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0254a/d0254a.pdb,knitwork_primer_grip_n_pocket_impure,d0254a,d0615b,
