smiles,0,1
COCC(O)CN1CCCCCC1,d0759a,d0174a
CCN(O)C(=O)N1CCCCCC1,d0759a,d0174a
CCC(O)(COC)C1CCCCCN1,d0759a,d0174a
CSCCC(O)C(=O)N1CCCCCC1,d0759a,d0174a
CC(Br)CNS(=O)(=O)N1CCCCCC1,d0759a,d0174a
C=CCC(C)NS(=O)(=O)N1CCCCCC1,d0759a,d0174a
CCCN(O)C(=O)C1CCCCCN1,d0759a,d0174a
C=CCCCS(=O)(=O)NCC1CCCCCN1,d0759a,d0174a
CS(=O)(=O)CC(O)C1CCCNCC1,d0759a,d0174a
CCC(C)(CBr)NS(=O)(=O)N1CCCCCC1,d0759a,d0174a
CC(C)CC(CCl)NS(=O)(=O)N1CCCCCC1,d0759a,d0174a
O=S(=O)(NCCCC(F)(F)F)N1CCCCCC1,d0759a,d0174a
COC(=O)CCCCCCNC(=O)CC1CCCNCC1,d0759a,d0174a
CCC(C)(O)C(=O)C1CCCCCN1,d0759a,d0174a
COC(C)C(C)(O)C1CCCCCN1,d0759a,d0174a
CC(C)C(C)(O)C(=O)N1CCCCCC1,d0759a,d0174a
CCC(O)CC(=O)N1CCCCCC1,d0759a,d0174a
OC(COCC(F)(F)F)CN1CCCCCC1,d0759a,d0174a
CC(C)(C)OCC(O)CN1CCCCCC1,d0759a,d0174a
CCC(CC)(CC)CNC(=O)C(=O)N1CCCCCC1,d0759a,d0174a
C#CCC(CC(F)(F)F)NS(=O)(=O)N1CCCCCC1,d0759a,d0174a
COCCC(C)(O)C1CCCCCN1,d0759a,d0174a
COC(=O)CCCCCS(=O)(=O)NCC1CCCCCN1,d0759a,d0174a
CC(CO)S(=O)(=O)N1CCCCCC1,d0759a,d0174a
CN(CC1CCCCNC1)C(=O)OC(C)(C)C,d0759a,d0174a
CCC(C)C(O)C(=O)N(C(C)C)C1CCCNCC1,d0759a,d0174a
COC(C)C(O)C(=O)C1CCCCCN1,d0759a,d0174a
O=S(=O)(NCCI)N1CCCCCC1,d0759a,d0174a
CC(C)C(O)C(=O)N1CCCCCC1,d0759a,d0174a
CC(C)(C)CCS(=O)(=O)NCC1CCCNCC1,d0759a,d0174a
COC(=O)NCC1CCCNCC1,d0759a,d0174a
CCCC(C)(O)C(=O)C1CCCCCN1,d0759a,d0174a
NS(=O)(=O)N1CCCCCC1,d0759a,d0174a
CCOC(=O)NCC1CCCCCN1,d0759a,d0174a
CC(C)C(O)C(=O)N(C)C1CCCNCC1,d0759a,d0174a
CCOCC(O)CC1CCCCCN1,d0759a,d0174a
CSCCS(=O)(=O)NC(=O)C1CCCNCC1,d0759a,d0174a
COC(=O)N(C)C(C)C1CCCNCC1,d0759a,d0174a
C=CCCCCCN(C)C(=O)C(=O)N(C)C1CCCNCC1,d0759a,d0174a
